SaleID,OrderDate,ProductID,CustomerID,Region,Quantity,UnitPrice,Discount,TotalAmount,TotalCost,Profit
2706,2024-02-04,1009,10044,Central,3,88.7,0.0,266.1,120.0,146.1
2707,2024-12-20,1001,10026,South,2,1262.61,0.25,1893.92,1800.0,93.92
2708,2024-11-14,1020,10033,South,2,29.73,0.05,56.49,20.0,36.49
2709,2024-01-27,1026,10011,North,3,79.79,0.05,227.4,105.0,122.4
2710,2024-11-29,1021,10069,West,4,24.8,0.0,99.2,28.0,71.2
2711,2024-07-27,1015,10023,North,3,146.87,0.0,440.61,240.0,200.61
2712,2024-10-28,1018,10044,South,1,74.56,0.0,74.56,30.0,44.56
2713,2024-08-29,1007,10105,North,2,29.27,0.0,58.54,20.0,38.54
2714,2024-10-07,1007,10093,East,4,29.57,0.05,112.37,40.0,72.37
2715,2024-06-03,1022,10123,South,5,14.4,0.1,64.8,20.0,44.8
2716,2024-08-05,1014,10035,South,4,449.07,0.05,1706.47,1120.0,586.47
2717,2024-04-14,1010,10072,West,4,199.2,0.2,637.44,440.0,197.44
2718,2024-06-27,1015,10021,East,1,148.59,0.05,141.16,80.0,61.16
2719,2024-02-29,1009,10082,East,2,91.19,0.0,182.38,80.0,102.38
2720,2024-09-30,1023,10119,North,3,38.56,0.0,115.68,54.0,61.68
2721,2024-02-09,1007,10105,Central,7,29.23,0.05,194.38,70.0,124.38
2722,2024-05-23,1004,10120,Central,1,819.17,0.1,737.25,500.0,237.25
2723,2024-03-03,1004,10135,South,3,814.58,0.25,1832.81,1500.0,332.81
2724,2024-10-01,1024,10136,Central,2,45.48,0.0,90.96,40.0,50.96
2725,2024-07-20,1007,10082,East,2,29.06,0.05,55.21,20.0,35.21
2726,2024-06-16,1026,10072,East,4,77.12,0.0,308.48,140.0,168.48
2727,2024-07-21,1001,10058,West,4,1290.31,0.0,5161.24,3600.0,1561.24
2728,2024-03-31,1002,10015,North,3,1028.62,0.05,2931.57,2100.0,831.57
2729,2024-12-07,1021,10067,Central,1,25.7,0.0,25.7,7.0,18.7
2730,2024-06-10,1009,10127,North,1,86.63,0.05,82.3,40.0,42.3
2731,2024-10-03,1017,10118,West,3,57.76,0.1,155.95,75.0,80.95
2732,2024-12-19,1014,10048,West,5,451.18,0.0,2255.9,1400.0,855.9
2733,2024-03-14,1016,10048,East,3,129.87,0.0,389.61,210.0,179.61
2734,2024-10-05,1012,10077,East,3,251.52,0.0,754.56,450.0,304.56
2735,2024-01-06,1017,10077,Central,8,60.31,0.0,482.48,200.0,282.48
2736,2024-12-20,1013,10037,North,1,388.71,0.05,369.27,250.0,119.27
2737,2024-06-07,1009,10129,South,3,84.93,0.05,242.05,120.0,122.05
2738,2024-05-21,1017,10093,South,4,57.08,0.0,228.32,100.0,128.32
2739,2024-05-27,1003,10107,North,7,1177.73,0.0,8244.11,5740.0,2504.11
2740,2024-12-29,1006,10144,East,5,993.1,0.0,4965.5,3250.0,1715.5
2741,2024-05-23,1005,10108,East,3,466.68,0.1,1260.04,840.0,420.04
2742,2024-12-11,1021,10078,West,3,24.33,0.1,65.69,21.0,44.69
2743,2024-12-08,1015,10029,West,5,149.5,0.0,747.5,400.0,347.5
2744,2024-11-28,1001,10123,North,2,1344.44,0.15,2285.55,1800.0,485.55
2745,2024-03-29,1021,10013,West,5,24.09,0.0,120.45,35.0,85.45
2746,2024-09-29,1007,10060,East,3,29.2,0.0,87.6,30.0,57.6
2747,2024-06-21,1001,10074,North,2,1286.6,0.05,2444.54,1800.0,644.54
2748,2024-07-21,1002,10124,East,2,983.99,0.0,1967.98,1400.0,567.98
2749,2024-03-27,1013,10102,Central,6,387.28,0.0,2323.68,1500.0,823.68
2750,2024-12-26,1005,10041,Central,3,481.61,0.05,1372.59,840.0,532.59
2751,2024-05-11,1015,10129,East,6,150.64,0.15,768.26,480.0,288.26
2752,2024-11-29,1022,10038,South,7,13.58,0.1,85.55,28.0,57.55
2753,2024-02-09,1009,10041,South,4,88.37,0.1,318.13,160.0,158.13
2754,2024-11-11,1022,10065,West,1,14.69,0.05,13.96,4.0,9.96
2755,2024-11-12,1005,10080,West,6,511.04,0.0,3066.24,1680.0,1386.24
2756,2024-05-10,1015,10093,North,4,150.62,0.0,602.48,320.0,282.48
2757,2024-08-23,1023,10130,South,2,39.48,0.05,75.01,36.0,39.01
2758,2024-05-23,1013,10068,Central,2,391.44,0.1,704.59,500.0,204.59
2759,2024-04-20,1019,10056,East,1,18.53,0.05,17.6,5.0,12.6
2760,2024-09-12,1014,10042,North,6,460.2,0.0,2761.2,1680.0,1081.2
2761,2024-10-22,1004,10054,West,6,817.24,0.05,4658.27,3000.0,1658.27
2762,2024-10-17,1024,10076,Central,1,46.38,0.05,44.06,20.0,24.06
2763,2024-11-24,1005,10065,North,4,498.59,0.05,1894.64,1120.0,774.64
2764,2024-10-18,1019,10065,South,3,18.58,0.2,44.59,15.0,29.59
2765,2024-06-22,1003,10061,West,1,1132.16,0.1,1018.94,820.0,198.94
2766,2024-12-27,1011,10070,East,4,193.0,0.0,772.0,440.0,332.0
2767,2024-12-21,1014,10054,East,5,461.6,0.0,2308.0,1400.0,908.0
2768,2024-07-14,1016,10123,North,3,123.99,0.25,278.98,210.0,68.98
2769,2024-12-25,1017,10067,West,1,55.75,0.0,55.75,25.0,30.75
2770,2024-12-28,1002,10136,South,7,982.74,0.0,6879.18,4900.0,1979.18
2771,2024-10-28,1008,10097,North,3,125.88,0.0,377.64,180.0,197.64
2772,2024-11-15,1016,10008,South,7,133.12,0.1,838.66,490.0,348.66
2773,2024-03-09,1009,10141,North,2,92.98,0.05,176.66,80.0,96.66
2774,2024-05-13,1010,10129,East,3,205.7,0.0,617.1,330.0,287.1
2775,2024-03-13,1003,10010,Central,3,1141.12,0.1,3081.02,2460.0,621.02
2776,2024-03-27,1014,10085,South,1,448.06,0.1,403.25,280.0,123.25
2777,2024-11-07,1008,10140,East,7,117.97,0.1,743.21,420.0,323.21
2778,2024-04-17,1003,10044,North,3,1104.82,0.0,3314.46,2460.0,854.46
2779,2024-06-20,1012,10014,West,5,250.44,0.0,1252.2,750.0,502.2
2780,2024-07-10,1009,10136,East,1,90.88,0.0,90.88,40.0,50.88
2781,2024-02-14,1015,10120,East,1,145.83,0.0,145.83,80.0,65.83
2782,2024-11-30,1006,10036,North,2,1001.18,0.0,2002.36,1300.0,702.36
2783,2024-11-26,1004,10098,West,7,773.53,0.05,5143.97,3500.0,1643.97
2784,2024-01-14,1008,10076,North,6,117.71,0.0,706.26,360.0,346.26
2785,2024-09-02,1024,10119,East,5,49.79,0.05,236.5,100.0,136.5
2786,2024-09-04,1005,10137,West,4,474.05,0.0,1896.2,1120.0,776.2
2787,2024-09-15,1007,10058,South,3,28.97,0.0,86.91,30.0,56.91
2788,2024-05-09,1019,10006,West,4,19.34,0.0,77.36,20.0,57.36
2789,2024-04-03,1019,10043,Central,2,18.98,0.0,37.96,10.0,27.96
2790,2024-02-25,1009,10107,South,6,86.44,0.0,518.64,240.0,278.64
2791,2024-10-20,1020,10112,North,2,29.04,0.0,58.08,20.0,38.08
2792,2024-07-27,1018,10047,East,2,66.18,0.0,132.36,60.0,72.36
2793,2024-09-10,1007,10013,East,1,28.85,0.15,24.52,10.0,14.52
2794,2024-08-20,1015,10057,East,1,144.74,0.1,130.27,80.0,50.27
2795,2024-09-28,1006,10005,West,1,977.4,0.1,879.66,650.0,229.66
2796,2024-10-15,1012,10074,South,1,273.54,0.05,259.86,150.0,109.86
2797,2024-04-20,1010,10150,West,3,205.93,0.05,586.9,330.0,256.9
2798,2024-10-09,1011,10088,Central,2,201.73,0.0,403.46,220.0,183.46
2799,2024-05-15,1025,10101,South,2,59.67,0.0,119.34,50.0,69.34
2800,2024-01-19,1020,10032,West,2,29.38,0.1,52.88,20.0,32.88
2801,2024-11-18,1015,10029,West,2,148.88,0.05,282.87,160.0,122.87
2802,2024-10-31,1002,10101,East,1,992.22,0.1,893.0,700.0,193.0
2803,2024-10-31,1003,10068,Central,1,1129.43,0.0,1129.43,820.0,309.43
2804,2024-06-20,1015,10046,East,6,149.29,0.25,671.8,480.0,191.8
2805,2024-11-06,1024,10002,South,2,47.22,0.0,94.44,40.0,54.44
2806,2024-05-20,1002,10039,North,2,1002.92,0.1,1805.26,1400.0,405.26
2807,2024-05-23,1026,10067,South,5,81.88,0.0,409.4,175.0,234.4
2808,2024-06-16,1011,10090,Central,2,202.71,0.0,405.42,220.0,185.42
2809,2024-10-21,1009,10112,West,4,89.37,0.1,321.73,160.0,161.73
2810,2024-05-05,1016,10051,South,1,122.88,0.05,116.74,70.0,46.74
2811,2024-02-17,1026,10005,Central,1,77.83,0.0,77.83,35.0,42.83
2812,2024-05-09,1005,10046,West,5,534.27,0.0,2671.35,1400.0,1271.35
2813,2024-07-17,1025,10076,South,3,59.33,0.05,169.09,75.0,94.09
2814,2024-05-31,1003,10075,West,1,1118.51,0.1,1006.66,820.0,186.66
2815,2024-10-20,1020,10008,Central,3,29.09,0.0,87.27,30.0,57.27
2816,2024-02-19,1017,10144,South,5,59.55,0.0,297.75,125.0,172.75
2817,2024-09-28,1011,10028,West,8,199.0,0.0,1592.0,880.0,712.0
2818,2024-05-29,1013,10113,West,2,401.75,0.05,763.32,500.0,263.32
2819,2024-04-09,1026,10066,Central,2,77.15,0.25,115.72,70.0,45.72
2820,2024-04-29,1019,10019,North,5,20.0,0.0,100.0,25.0,75.0
2821,2024-04-15,1026,10017,Central,1,78.5,0.05,74.58,35.0,39.58
2822,2024-11-30,1003,10067,South,3,1148.7,0.15,2929.19,2460.0,469.19
2823,2024-05-22,1009,10096,East,3,88.04,0.1,237.71,120.0,117.71
2824,2024-11-17,1006,10100,East,1,1045.53,0.1,940.98,650.0,290.98
2825,2024-05-20,1008,10037,South,3,117.8,0.0,353.4,180.0,173.4
2826,2024-01-03,1025,10088,West,8,57.57,0.05,437.53,200.0,237.53
2827,2024-01-05,1013,10049,South,5,407.58,0.2,1630.32,1250.0,380.32
2828,2024-06-17,1021,10068,South,3,23.31,0.0,69.93,21.0,48.93
2829,2024-11-28,1001,10115,East,4,1243.96,0.0,4975.84,3600.0,1375.84
2830,2024-09-01,1012,10149,North,2,256.64,0.0,513.28,300.0,213.28
2831,2024-10-06,1025,10083,Central,1,58.64,0.05,55.71,25.0,30.71
2832,2024-07-03,1008,10139,Central,2,123.84,0.05,235.3,120.0,115.3
2833,2024-05-15,1012,10113,North,1,249.47,0.15,212.05,150.0,62.05
2834,2024-09-22,1007,10049,West,3,28.82,0.05,82.14,30.0,52.14
2835,2024-08-28,1017,10041,East,7,58.11,0.05,386.43,175.0,211.43
2836,2024-01-24,1001,10076,East,5,1251.6,0.05,5945.1,4500.0,1445.1
2837,2024-08-18,1013,10065,North,4,388.47,0.05,1476.19,1000.0,476.19
2838,2024-09-17,1003,10066,West,2,1167.35,0.25,1751.02,1640.0,111.02
2839,2024-06-17,1010,10031,Central,1,209.17,0.0,209.17,110.0,99.17
2840,2024-06-08,1012,10089,Central,4,264.44,0.0,1057.76,600.0,457.76
2841,2024-11-10,1009,10122,South,1,92.75,0.1,83.48,40.0,43.48
2842,2024-06-18,1002,10005,Central,3,911.92,0.05,2598.97,2100.0,498.97
2843,2024-05-19,1013,10118,North,5,396.23,0.0,1981.15,1250.0,731.15
2844,2024-11-09,1006,10029,North,6,996.19,0.0,5977.14,3900.0,2077.14
2845,2024-12-28,1010,10037,North,2,205.34,0.0,410.68,220.0,190.68
2846,2024-04-09,1002,10065,South,1,1068.81,0.2,855.05,700.0,155.05
2847,2024-06-20,1004,10081,East,7,809.49,0.05,5383.11,3500.0,1883.11
2848,2024-01-02,1015,10107,East,3,147.88,0.1,399.28,240.0,159.28
2849,2024-07-25,1026,10070,South,4,77.51,0.0,310.04,140.0,170.04
2850,2024-05-18,1026,10016,Central,7,78.51,0.05,522.09,245.0,277.09
2851,2024-11-20,1003,10083,Central,1,1103.17,0.0,1103.17,820.0,283.17
2852,2024-12-12,1014,10071,South,5,429.43,0.05,2039.79,1400.0,639.79
2853,2024-03-10,1023,10113,South,7,39.32,0.0,275.24,126.0,149.24
2854,2024-12-01,1009,10105,East,1,88.29,0.1,79.46,40.0,39.46
2855,2024-04-22,1020,10070,South,8,28.52,0.0,228.16,80.0,148.16
2856,2024-05-27,1004,10065,North,8,828.9,0.1,5968.08,4000.0,1968.08
2857,2024-12-06,1026,10039,Central,1,86.71,0.0,86.71,35.0,51.71
2858,2024-06-16,1015,10137,South,3,146.7,0.15,374.08,240.0,134.08
2859,2024-01-12,1015,10115,North,2,144.74,0.1,260.53,160.0,100.53
2860,2024-02-04,1014,10138,West,5,465.51,0.05,2211.17,1400.0,811.17
2861,2024-06-07,1023,10036,East,7,37.69,0.05,250.64,126.0,124.64
2862,2024-12-05,1007,10124,Central,8,28.18,0.0,225.44,80.0,145.44
2863,2024-02-26,1005,10111,North,3,507.52,0.25,1141.92,840.0,301.92
2864,2024-04-14,1013,10042,South,4,407.13,0.0,1628.52,1000.0,628.52
2865,2024-12-24,1026,10083,South,8,78.89,0.0,631.12,280.0,351.12
2866,2024-07-02,1026,10135,East,1,78.83,0.1,70.95,35.0,35.95
2867,2024-12-03,1003,10006,South,1,1213.17,0.05,1152.51,820.0,332.51
2868,2024-06-22,1002,10045,East,2,992.63,0.0,1985.26,1400.0,585.26
2869,2024-08-05,1020,10147,West,5,30.07,0.0,150.35,50.0,100.35
2870,2024-12-19,1015,10010,North,2,150.64,0.05,286.22,160.0,126.22
2871,2024-12-22,1015,10096,East,2,156.18,0.0,312.36,160.0,152.36
2872,2024-04-01,1017,10107,West,6,57.38,0.0,344.28,150.0,194.28
2873,2024-10-05,1001,10093,South,1,1293.13,0.0,1293.13,900.0,393.13
2874,2024-07-06,1010,10115,South,1,194.54,0.0,194.54,110.0,84.54
2875,2024-03-25,1011,10056,South,8,192.21,0.05,1460.8,880.0,580.8
2876,2024-01-18,1016,10020,East,1,134.81,0.05,128.07,70.0,58.07
2877,2024-08-01,1014,10134,West,4,449.22,0.25,1347.66,1120.0,227.66
2878,2024-02-29,1019,10139,West,1,18.45,0.0,18.45,5.0,13.45
2879,2024-12-17,1013,10003,South,1,396.76,0.0,396.76,250.0,146.76
2880,2024-05-06,1015,10073,East,2,140.83,0.05,267.58,160.0,107.58
2881,2024-07-11,1001,10026,West,3,1293.42,0.0,3880.26,2700.0,1180.26
2882,2024-10-22,1015,10068,North,4,152.11,0.0,608.44,320.0,288.44
2883,2024-08-01,1012,10050,Central,2,271.23,0.0,542.46,300.0,242.46
2884,2024-06-20,1010,10018,North,2,181.58,0.0,363.16,220.0,143.16
2885,2024-09-17,1017,10123,East,7,57.94,0.05,385.3,175.0,210.3
2886,2024-04-15,1001,10027,South,1,1319.52,0.05,1253.54,900.0,353.54
2887,2024-07-27,1019,10054,West,1,19.25,0.1,17.32,5.0,12.32
2888,2024-12-23,1023,10133,South,2,38.27,0.0,76.54,36.0,40.54
2889,2024-11-09,1003,10012,East,7,1154.02,0.0,8078.14,5740.0,2338.14
2890,2024-06-06,1008,10027,South,6,117.57,0.25,529.06,360.0,169.06
2891,2024-12-12,1022,10071,East,2,14.02,0.0,28.04,8.0,20.04
2892,2024-12-03,1002,10074,Central,1,1041.0,0.05,988.95,700.0,288.95
2893,2024-05-14,1005,10012,North,2,512.2,0.0,1024.4,560.0,464.4
2894,2024-12-17,1020,10147,East,8,28.05,0.1,201.96,80.0,121.96
2895,2024-07-25,1008,10004,North,4,115.7,0.0,462.8,240.0,222.8
2896,2024-12-16,1008,10124,East,5,121.35,0.0,606.75,300.0,306.75
2897,2024-08-17,1009,10087,Central,2,85.18,0.0,170.36,80.0,90.36
2898,2024-03-01,1025,10097,West,2,59.58,0.0,119.16,50.0,69.16
2899,2024-03-21,1002,10033,Central,1,1020.78,0.15,867.66,700.0,167.66
2900,2024-07-29,1009,10100,South,3,87.62,0.0,262.86,120.0,142.86
2901,2024-01-17,1008,10072,North,3,118.63,0.0,355.89,180.0,175.89
2902,2024-11-05,1026,10055,East,1,81.17,0.0,81.17,35.0,46.17
2903,2024-05-27,1007,10065,West,1,31.21,0.0,31.21,10.0,21.21
2904,2024-01-22,1025,10122,North,3,60.14,0.1,162.38,75.0,87.38
2905,2024-09-25,1009,10081,West,3,89.41,0.0,268.23,120.0,148.23
2906,2024-09-07,1011,10087,West,4,191.36,0.2,612.35,440.0,172.35
2907,2024-03-15,1016,10040,West,1,120.76,0.0,120.76,70.0,50.76
2908,2024-04-08,1011,10012,South,1,196.81,0.0,196.81,110.0,86.81
2909,2024-10-28,1005,10081,West,1,514.72,0.1,463.25,280.0,183.25
2910,2024-03-26,1021,10020,North,4,24.29,0.05,92.3,28.0,64.3
2911,2024-01-05,1007,10015,West,1,29.69,0.05,28.21,10.0,18.21
2912,2024-12-31,1022,10120,North,4,14.14,0.0,56.56,16.0,40.56
2913,2024-05-20,1025,10058,North,2,59.98,0.1,107.96,50.0,57.96
2914,2024-12-07,1013,10075,East,6,395.36,0.05,2253.55,1500.0,753.55
2915,2024-07-02,1004,10131,West,3,821.09,0.2,1970.62,1500.0,470.62
2916,2024-12-23,1004,10143,East,4,826.21,0.2,2643.87,2000.0,643.87
2917,2024-07-07,1022,10003,Central,3,14.15,0.05,40.33,12.0,28.33
2918,2024-10-30,1007,10130,North,3,29.09,0.0,87.27,30.0,57.27
2919,2024-12-24,1012,10003,West,1,242.94,0.15,206.5,150.0,56.5
2920,2024-05-18,1019,10090,East,2,18.93,0.0,37.86,10.0,27.86
2921,2024-01-21,1002,10050,West,5,995.39,0.05,4728.1,3500.0,1228.1
2922,2024-07-13,1010,10148,East,8,200.25,0.0,1602.0,880.0,722.0
2923,2024-11-03,1016,10043,West,2,134.6,0.05,255.74,140.0,115.74
2924,2024-08-22,1014,10001,Central,3,447.73,0.0,1343.19,840.0,503.19
2925,2024-11-23,1009,10129,South,2,96.34,0.25,144.51,80.0,64.51
2926,2024-05-12,1008,10061,West,1,118.99,0.0,118.99,60.0,58.99
2927,2024-02-14,1002,10043,West,3,1024.29,0.05,2919.23,2100.0,819.23
2928,2024-04-24,1014,10016,South,1,448.9,0.0,448.9,280.0,168.9
2929,2024-04-27,1002,10103,East,4,954.57,0.15,3245.54,2800.0,445.54
2930,2024-06-06,1012,10034,North,1,259.48,0.15,220.56,150.0,70.56
2931,2024-05-29,1003,10135,Central,1,1122.46,0.15,954.09,820.0,134.09
2932,2024-04-30,1001,10073,West,1,1342.27,0.05,1275.16,900.0,375.16
2933,2024-03-13,1011,10131,East,6,197.78,0.0,1186.68,660.0,526.68
2934,2024-08-06,1007,10123,West,1,28.09,0.05,26.69,10.0,16.69
2935,2024-10-17,1011,10104,South,3,205.63,0.0,616.89,330.0,286.89
2936,2024-12-11,1004,10088,Central,2,818.69,0.0,1637.38,1000.0,637.38
2937,2024-05-15,1025,10045,South,3,61.82,0.05,176.19,75.0,101.19
2938,2024-09-30,1001,10041,West,2,1334.14,0.0,2668.28,1800.0,868.28
2939,2024-08-08,1003,10126,North,3,1161.97,0.15,2963.02,2460.0,503.02
2940,2024-12-05,1017,10149,Central,7,59.48,0.1,374.72,175.0,199.72
2941,2024-10-11,1024,10073,East,2,49.68,0.15,84.46,40.0,44.46
2942,2024-04-09,1002,10079,West,1,948.6,0.0,948.6,700.0,248.6
2943,2024-05-12,1001,10018,North,1,1257.96,0.1,1132.16,900.0,232.16
2944,2024-09-15,1013,10054,East,3,397.36,0.05,1132.48,750.0,382.48
2945,2024-10-31,1010,10011,South,1,197.87,0.0,197.87,110.0,87.87
2946,2024-02-20,1005,10092,East,6,482.47,0.0,2894.82,1680.0,1214.82
2947,2024-09-24,1003,10008,Central,3,1051.93,0.2,2524.63,2460.0,64.63
2948,2024-04-03,1022,10003,South,5,14.0,0.0,70.0,20.0,50.0
2949,2024-12-19,1003,10147,North,4,1141.24,0.0,4564.96,3280.0,1284.96
2950,2024-12-23,1017,10075,West,4,56.96,0.05,216.45,100.0,116.45
2951,2024-11-29,1021,10052,Central,8,23.27,0.0,186.16,56.0,130.16
2952,2024-11-30,1001,10040,East,3,1277.44,0.05,3640.7,2700.0,940.7
2953,2024-12-23,1018,10066,South,2,65.46,0.0,130.92,60.0,70.92
2954,2024-05-19,1016,10117,South,3,137.8,0.1,372.06,210.0,162.06
2955,2024-08-07,1013,10099,East,3,399.85,0.05,1139.57,750.0,389.57
2956,2024-03-18,1002,10097,Central,1,972.91,0.1,875.62,700.0,175.62
2957,2024-07-16,1023,10126,South,2,41.05,0.05,77.99,36.0,41.99
2958,2024-03-05,1023,10132,South,4,39.13,0.1,140.87,72.0,68.87
2959,2024-10-10,1008,10117,South,3,114.0,0.15,290.7,180.0,110.7
2960,2024-02-18,1008,10020,South,2,113.26,0.05,215.19,120.0,95.19
2961,2024-11-29,1013,10099,North,3,413.93,0.0,1241.79,750.0,491.79
2962,2024-11-27,1022,10019,North,2,13.82,0.05,26.26,8.0,18.26
2963,2024-12-24,1024,10088,East,8,47.08,0.0,376.64,160.0,216.64
2964,2024-01-19,1006,10037,Central,4,970.74,0.0,3882.96,2600.0,1282.96
2965,2024-11-18,1013,10097,Central,1,385.3,0.0,385.3,250.0,135.3
2966,2024-05-21,1009,10134,West,2,91.39,0.05,173.64,80.0,93.64
2967,2024-04-14,1005,10134,West,2,496.25,0.0,992.5,560.0,432.5
2968,2024-10-30,1001,10143,North,2,1287.03,0.0,2574.06,1800.0,774.06
2969,2024-03-12,1007,10080,North,1,29.84,0.05,28.35,10.0,18.35
2970,2024-12-03,1008,10112,West,1,115.82,0.15,98.45,60.0,38.45
2971,2024-12-03,1016,10112,North,2,128.66,0.0,257.32,140.0,117.32
2972,2024-08-19,1015,10067,East,1,154.24,0.25,115.68,80.0,35.68
2973,2024-07-05,1026,10128,South,4,78.11,0.1,281.2,140.0,141.2
2974,2024-12-06,1016,10076,South,1,125.16,0.0,125.16,70.0,55.16
2975,2024-10-17,1004,10065,West,1,762.41,0.1,686.17,500.0,186.17
2976,2024-01-22,1014,10037,East,4,444.18,0.25,1332.54,1120.0,212.54
2977,2024-07-02,1004,10066,South,4,831.87,0.05,3161.11,2000.0,1161.11
2978,2024-07-07,1004,10097,Central,2,765.5,0.0,1531.0,1000.0,531.0
2979,2024-11-28,1024,10021,West,6,48.89,0.0,293.34,120.0,173.34
2980,2024-12-05,1004,10147,East,2,747.05,0.15,1269.98,1000.0,269.98
2981,2024-08-14,1011,10061,North,3,202.78,0.15,517.09,330.0,187.09
2982,2024-03-08,1023,10026,West,5,38.0,0.05,180.5,90.0,90.5
2983,2024-09-08,1014,10075,West,1,459.33,0.15,390.43,280.0,110.43
2984,2024-07-17,1011,10033,West,1,202.31,0.2,161.85,110.0,51.85
2985,2024-07-05,1008,10126,Central,3,116.35,0.05,331.6,180.0,151.6
2986,2024-12-28,1003,10062,East,2,1126.49,0.0,2252.98,1640.0,612.98
2987,2024-12-31,1022,10039,East,1,14.1,0.0,14.1,4.0,10.1
2988,2024-07-01,1020,10125,East,5,28.39,0.0,141.95,50.0,91.95
2989,2024-12-17,1024,10051,West,3,48.69,0.05,138.77,60.0,78.77
2990,2024-05-04,1019,10090,West,6,20.28,0.05,115.6,30.0,85.6
2991,2024-04-13,1011,10023,South,2,191.69,0.2,306.7,220.0,86.7
2992,2024-09-28,1005,10105,Central,3,531.17,0.2,1274.81,840.0,434.81
2993,2024-07-30,1022,10019,East,6,14.47,0.0,86.82,24.0,62.82
2994,2024-10-29,1005,10099,North,2,494.29,0.1,889.72,560.0,329.72
2995,2024-03-07,1011,10043,South,4,194.96,0.05,740.85,440.0,300.85
2996,2024-07-24,1016,10014,South,1,126.67,0.15,107.67,70.0,37.67
2997,2024-10-07,1021,10121,East,1,25.63,0.0,25.63,7.0,18.63
2998,2024-07-30,1021,10100,South,3,23.37,0.05,66.6,21.0,45.6
2999,2024-05-19,1009,10010,East,2,86.12,0.0,172.24,80.0,92.24
3000,2024-07-30,1003,10144,East,1,1132.11,0.05,1075.5,820.0,255.5
3001,2024-08-30,1011,10101,West,7,192.9,0.1,1215.27,770.0,445.27
3002,2024-08-17,1022,10008,Central,1,13.96,0.1,12.56,4.0,8.56
3003,2024-08-23,1007,10078,East,6,28.76,0.0,172.56,60.0,112.56
3004,2024-07-12,1013,10072,West,3,391.01,0.0,1173.03,750.0,423.03
3005,2024-06-04,1004,10015,North,1,785.76,0.05,746.47,500.0,246.47
3006,2024-02-15,1018,10122,South,6,69.07,0.1,372.98,180.0,192.98
3007,2024-02-01,1014,10058,Central,1,464.66,0.25,348.5,280.0,68.5
3008,2024-08-11,1018,10046,North,3,66.72,0.0,200.16,90.0,110.16
3009,2024-11-29,1007,10065,East,2,29.88,0.0,59.76,20.0,39.76
3010,2024-11-09,1016,10013,East,1,134.04,0.1,120.64,70.0,50.64
3011,2024-08-12,1004,10083,Central,2,814.02,0.05,1546.64,1000.0,546.64
3012,2024-09-21,1010,10074,East,1,208.48,0.0,208.48,110.0,98.48
3013,2024-12-26,1021,10063,South,6,24.81,0.0,148.86,42.0,106.86
3014,2024-12-24,1012,10013,East,3,247.7,0.0,743.1,450.0,293.1
3015,2024-12-30,1023,10004,North,3,36.89,0.25,83.0,54.0,29.0
3016,2024-01-12,1020,10092,West,4,28.02,0.05,106.48,40.0,66.48
3017,2024-09-20,1012,10020,East,6,263.07,0.0,1578.42,900.0,678.42
3018,2024-10-29,1008,10117,North,4,118.88,0.05,451.74,240.0,211.74
3019,2024-03-04,1018,10054,West,7,69.22,0.0,484.54,210.0,274.54
3020,2024-06-15,1018,10063,West,2,70.53,0.0,141.06,60.0,81.06
3021,2024-04-01,1012,10141,Central,7,249.6,0.0,1747.2,1050.0,697.2
3022,2024-06-23,1004,10073,South,4,778.01,0.05,2956.44,2000.0,956.44
3023,2024-07-11,1008,10089,North,2,112.17,0.1,201.91,120.0,81.91
3024,2024-04-07,1011,10082,West,3,210.1,0.05,598.78,330.0,268.78
3025,2024-07-28,1025,10104,North,4,59.51,0.25,178.53,100.0,78.53
3026,2024-04-10,1019,10084,Central,2,19.47,0.05,36.99,10.0,26.99
3027,2024-12-14,1019,10092,West,3,18.8,0.05,53.58,15.0,38.58
3028,2024-04-03,1005,10114,North,1,512.94,0.05,487.29,280.0,207.29
3029,2024-08-03,1004,10004,East,2,766.58,0.0,1533.16,1000.0,533.16
3030,2024-06-09,1026,10101,East,1,80.16,0.25,60.12,35.0,25.12
3031,2024-07-05,1007,10080,South,1,28.83,0.15,24.51,10.0,14.51
3032,2024-06-24,1016,10113,West,7,130.24,0.0,911.68,490.0,421.68
3033,2024-12-27,1019,10044,Central,2,18.95,0.25,28.42,10.0,18.42
3034,2024-10-01,1012,10081,West,3,261.96,0.0,785.88,450.0,335.88
3035,2024-02-02,1002,10012,East,3,941.85,0.0,2825.55,2100.0,725.55
3036,2024-11-23,1008,10039,Central,4,116.28,0.05,441.86,240.0,201.86
3037,2024-08-15,1024,10117,Central,2,49.94,0.0,99.88,40.0,59.88
3038,2024-03-10,1013,10040,East,1,420.78,0.0,420.78,250.0,170.78
3039,2024-07-21,1025,10112,North,3,57.57,0.0,172.71,75.0,97.71
3040,2024-03-18,1004,10119,West,3,814.62,0.0,2443.86,1500.0,943.86
3041,2024-08-20,1002,10094,East,2,1016.27,0.05,1930.91,1400.0,530.91
3042,2024-06-18,1016,10127,North,8,130.0,0.15,884.0,560.0,324.0
3043,2024-02-13,1007,10049,West,2,30.3,0.05,57.57,20.0,37.57
3044,2024-09-27,1014,10038,North,1,442.14,0.25,331.6,280.0,51.6
3045,2024-04-29,1009,10063,East,1,91.42,0.05,86.85,40.0,46.85
3046,2024-11-04,1006,10018,Central,7,993.52,0.1,6259.18,4550.0,1709.18
