SaleID,OrderDate,ProductID,CustomerID,Region,Quantity,UnitPrice,Discount,TotalAmount,TotalCost,Profit
3009,2023-02-20,1010,10099,South,4,208.77,0.05,793.33,440.0,353.33
3010,2023-10-31,1010,10004,Central,4,200.06,0.0,800.24,440.0,360.24
3011,2023-05-22,1004,10037,North,3,812.8,0.05,2316.48,1500.0,816.48
3012,2023-12-06,1007,10073,East,1,29.67,0.1,26.7,10.0,16.7
3013,2023-11-03,1020,10020,West,2,29.49,0.0,58.98,20.0,38.98
3014,2023-10-13,1020,10034,West,4,29.08,0.0,116.32,40.0,76.32
3015,2023-05-17,1010,10064,South,4,215.43,0.0,861.72,440.0,421.72
3016,2023-10-16,1023,10071,Central,2,38.16,0.0,76.32,36.0,40.32
3017,2023-12-20,1009,10052,Central,6,87.97,0.05,501.43,240.0,261.43
3018,2023-02-27,1022,10122,North,5,14.03,0.0,70.15,20.0,50.15
3019,2023-06-03,1001,10077,North,5,1324.14,0.0,6620.7,4500.0,2120.7
3020,2023-04-30,1008,10056,East,4,126.18,0.05,479.48,240.0,239.48
3021,2023-06-26,1022,10078,North,2,14.0,0.15,23.8,8.0,15.8
3022,2023-10-28,1023,10049,North,7,39.68,0.0,277.76,126.0,151.76
3023,2023-07-22,1019,10008,Central,6,19.22,0.15,98.02,30.0,68.02
3024,2023-08-25,1016,10068,East,5,128.68,0.2,514.72,350.0,164.72
3025,2023-05-30,1020,10055,Central,6,30.08,0.05,171.46,60.0,111.46
3026,2023-03-22,1017,10075,West,6,59.76,0.1,322.7,150.0,172.7
3027,2023-05-12,1006,10078,West,4,1028.63,0.05,3908.79,2600.0,1308.79
3028,2023-11-29,1011,10041,South,1,197.25,0.0,197.25,110.0,87.25
3029,2023-09-06,1016,10069,West,3,126.91,0.2,304.58,210.0,94.58
3030,2023-06-21,1014,10090,North,3,444.38,0.2,1066.51,840.0,226.51
3031,2023-11-10,1023,10037,South,5,39.35,0.0,196.75,90.0,106.75
3032,2023-02-12,1011,10005,Central,3,205.67,0.0,617.01,330.0,287.01
3033,2023-05-07,1004,10028,West,3,849.26,0.0,2547.78,1500.0,1047.78
3034,2023-04-28,1005,10073,South,8,501.62,0.05,3812.31,2240.0,1572.31
3035,2023-12-28,1021,10104,Central,2,25.34,0.15,43.08,14.0,29.08
3036,2023-10-15,1001,10098,East,1,1323.4,0.0,1323.4,900.0,423.4
3037,2023-09-12,1022,10117,West,4,13.72,0.05,52.14,16.0,36.14
3038,2023-01-04,1002,10070,North,2,1002.56,0.1,1804.61,1400.0,404.61
3039,2023-04-10,1009,10132,North,1,91.05,0.0,91.05,40.0,51.05
3040,2023-09-20,1020,10147,Central,3,29.74,0.05,84.76,30.0,54.76
3041,2023-06-21,1009,10003,Central,7,87.72,0.0,614.04,280.0,334.04
3042,2023-12-14,1021,10024,South,2,23.74,0.0,47.48,14.0,33.48
3043,2023-11-04,1003,10060,Central,2,1138.44,0.05,2163.04,1640.0,523.04
3044,2023-07-13,1012,10068,Central,2,257.46,0.0,514.92,300.0,214.92
3045,2023-10-30,1014,10031,South,4,453.11,0.05,1721.82,1120.0,601.82
3046,2023-12-26,1023,10044,South,2,41.21,0.0,82.42,36.0,46.42
3047,2023-07-18,1003,10007,East,2,1135.47,0.1,2043.85,1640.0,403.85
3048,2023-09-22,1008,10136,South,4,113.15,0.05,429.97,240.0,189.97
3049,2023-12-13,1016,10119,South,8,122.41,0.2,783.42,560.0,223.42
3050,2023-05-06,1026,10027,South,2,80.94,0.1,145.69,70.0,75.69
3051,2023-12-06,1021,10061,West,3,23.61,0.1,63.75,21.0,42.75
3052,2023-03-02,1021,10079,East,5,24.19,0.0,120.95,35.0,85.95
3053,2023-09-25,1012,10067,Central,1,253.5,0.0,253.5,150.0,103.5
3054,2023-11-09,1013,10064,Central,5,397.23,0.1,1787.54,1250.0,537.54
3055,2023-09-11,1022,10083,North,2,13.86,0.1,24.95,8.0,16.95
3056,2023-07-28,1022,10138,West,1,13.71,0.05,13.02,4.0,9.02
3057,2023-09-12,1020,10079,West,1,30.08,0.0,30.08,10.0,20.08
3058,2023-03-27,1021,10084,North,1,24.94,0.0,24.94,7.0,17.94
3059,2023-04-22,1022,10039,West,5,14.27,0.0,71.35,20.0,51.35
3060,2023-05-13,1003,10070,East,4,1220.51,0.0,4882.04,3280.0,1602.04
3061,2023-09-04,1007,10102,Central,5,27.86,0.1,125.37,50.0,75.37
3062,2023-07-12,1026,10088,East,4,78.5,0.05,298.3,140.0,158.3
3063,2023-05-04,1013,10073,East,2,394.82,0.05,750.16,500.0,250.16
3064,2023-12-05,1004,10107,West,7,816.0,0.0,5712.0,3500.0,2212.0
3065,2023-06-19,1012,10033,West,6,249.21,0.1,1345.73,900.0,445.73
3066,2023-07-13,1015,10005,West,2,151.98,0.0,303.96,160.0,143.96
3067,2023-07-01,1021,10047,East,5,22.96,0.0,114.8,35.0,79.8
3068,2023-04-09,1020,10038,East,5,29.65,0.1,133.43,50.0,83.43
3069,2023-10-24,1002,10137,Central,3,1033.61,0.05,2945.79,2100.0,845.79
3070,2023-07-14,1010,10036,Central,1,192.24,0.0,192.24,110.0,82.24
3071,2023-01-12,1001,10137,South,2,1284.69,0.0,2569.38,1800.0,769.38
3072,2023-12-23,1023,10063,West,8,40.39,0.0,323.12,144.0,179.12
3073,2023-11-18,1004,10108,North,4,832.36,0.05,3162.97,2000.0,1162.97
3074,2023-10-21,1015,10087,South,5,142.62,0.0,713.1,400.0,313.1
3075,2023-12-02,1013,10001,East,6,403.51,0.05,2300.01,1500.0,800.01
3076,2023-12-10,1015,10138,South,1,151.92,0.0,151.92,80.0,71.92
3077,2023-06-07,1013,10072,Central,7,398.89,0.05,2652.62,1750.0,902.62
3078,2023-09-10,1017,10085,Central,3,61.54,0.1,166.16,75.0,91.16
3079,2023-09-09,1015,10040,North,4,146.56,0.1,527.62,320.0,207.62
3080,2023-05-12,1002,10028,South,2,986.57,0.0,1973.14,1400.0,573.14
3081,2023-04-25,1009,10006,North,2,87.24,0.0,174.48,80.0,94.48
3082,2023-03-10,1013,10079,North,2,401.94,0.0,803.88,500.0,303.88
3083,2023-09-29,1008,10047,East,2,118.04,0.0,236.08,120.0,116.08
3084,2023-11-08,1019,10065,West,1,19.5,0.0,19.5,5.0,14.5
3085,2023-11-03,1007,10148,West,2,28.7,0.0,57.4,20.0,37.4
3086,2023-05-31,1021,10097,East,3,23.88,0.1,64.48,21.0,43.48
3087,2023-04-18,1004,10111,East,6,805.06,0.1,4347.32,3000.0,1347.32
3088,2023-07-15,1019,10096,South,1,18.56,0.1,16.7,5.0,11.7
3089,2023-08-16,1005,10027,Central,1,515.01,0.0,515.01,280.0,235.01
3090,2023-12-13,1012,10100,Central,3,264.74,0.1,714.8,450.0,264.8
3091,2023-12-03,1008,10134,South,4,121.52,0.05,461.78,240.0,221.78
3092,2023-12-12,1015,10150,North,3,144.68,0.05,412.34,240.0,172.34
3093,2023-11-27,1005,10008,East,7,522.94,0.0,3660.58,1960.0,1700.58
3094,2023-12-23,1020,10005,West,1,27.44,0.15,23.32,10.0,13.32
3095,2023-07-19,1014,10147,South,3,459.7,0.0,1379.1,840.0,539.1
3096,2023-02-02,1025,10115,South,6,59.34,0.0,356.04,150.0,206.04
3097,2023-02-23,1017,10003,North,3,60.28,0.0,180.84,75.0,105.84
3098,2023-06-25,1014,10129,West,3,446.84,0.0,1340.52,840.0,500.52
3099,2023-05-09,1021,10142,Central,7,24.1,0.25,126.52,49.0,77.52
3100,2023-04-04,1005,10037,West,2,510.3,0.05,969.57,560.0,409.57
3101,2023-12-21,1015,10033,Central,1,149.24,0.15,126.85,80.0,46.85
3102,2023-04-14,1009,10114,North,1,89.72,0.2,71.78,40.0,31.78
3103,2023-12-22,1018,10046,Central,5,69.63,0.05,330.74,150.0,180.74
3104,2023-11-03,1001,10016,Central,5,1386.69,0.1,6240.1,4500.0,1740.1
3105,2023-09-22,1010,10105,South,1,189.8,0.15,161.33,110.0,51.33
3106,2023-10-05,1016,10082,West,2,134.23,0.0,268.46,140.0,128.46
3107,2023-06-05,1011,10042,North,3,202.04,0.0,606.12,330.0,276.12
3108,2023-09-24,1006,10049,Central,1,1010.53,0.0,1010.53,650.0,360.53
3109,2023-04-11,1011,10071,North,5,191.74,0.05,910.76,550.0,360.76
3110,2023-12-17,1021,10035,North,2,24.87,0.1,44.77,14.0,30.77
3111,2023-05-25,1005,10008,West,6,482.87,0.0,2897.22,1680.0,1217.22
3112,2023-05-08,1009,10098,West,4,93.08,0.1,335.09,160.0,175.09
3113,2023-10-17,1026,10044,Central,2,77.84,0.05,147.9,70.0,77.9
3114,2023-09-28,1024,10061,Central,4,51.25,0.0,205.0,80.0,125.0
3115,2023-07-15,1001,10047,North,4,1273.53,0.05,4839.41,3600.0,1239.41
3116,2023-09-18,1012,10025,West,2,252.18,0.15,428.71,300.0,128.71
3117,2023-03-30,1002,10082,South,2,997.73,0.0,1995.46,1400.0,595.46
3118,2023-10-04,1024,10091,Central,5,47.99,0.0,239.95,100.0,139.95
3119,2023-05-14,1010,10076,South,4,197.91,0.05,752.06,440.0,312.06
3120,2023-05-14,1010,10077,East,4,209.39,0.0,837.56,440.0,397.56
3121,2023-04-01,1007,10108,South,2,28.56,0.0,57.12,20.0,37.12
3122,2023-06-05,1013,10007,West,4,401.72,0.15,1365.85,1000.0,365.85
3123,2023-06-05,1004,10117,Central,4,838.43,0.0,3353.72,2000.0,1353.72
3124,2023-07-15,1020,10124,East,2,29.25,0.0,58.5,20.0,38.5
3125,2023-04-12,1011,10023,South,2,206.04,0.15,350.27,220.0,130.27
3126,2023-04-13,1013,10149,South,2,406.3,0.05,771.97,500.0,271.97
3127,2023-08-14,1021,10069,West,4,24.76,0.0,99.04,28.0,71.04
3128,2023-03-17,1005,10052,West,1,498.79,0.0,498.79,280.0,218.79
3129,2023-10-10,1004,10045,South,6,814.21,0.0,4885.26,3000.0,1885.26
3130,2023-12-19,1010,10149,South,2,210.11,0.0,420.22,220.0,200.22
3131,2023-07-07,1020,10083,Central,5,28.76,0.15,122.23,50.0,72.23
3132,2023-12-09,1002,10150,Central,1,1013.12,0.0,1013.12,700.0,313.12
3133,2023-03-03,1020,10108,South,4,28.46,0.0,113.84,40.0,73.84
3134,2023-01-30,1012,10070,West,3,267.46,0.1,722.14,450.0,272.14
3135,2023-10-21,1013,10005,North,4,379.63,0.15,1290.74,1000.0,290.74
3136,2023-11-03,1013,10139,Central,7,396.08,0.1,2495.3,1750.0,745.3
3137,2023-11-25,1002,10035,South,1,1030.72,0.0,1030.72,700.0,330.72
3138,2023-02-07,1006,10118,West,1,995.98,0.0,995.98,650.0,345.98
3139,2023-11-07,1019,10020,West,1,18.01,0.2,14.41,5.0,9.41
3140,2023-06-20,1010,10126,Central,3,194.71,0.1,525.72,330.0,195.72
3141,2023-05-26,1013,10005,Central,5,391.42,0.1,1761.39,1250.0,511.39
3142,2023-04-05,1025,10019,South,1,61.88,0.0,61.88,25.0,36.88
3143,2023-12-31,1002,10045,East,5,1024.21,0.1,4608.95,3500.0,1108.95
3144,2023-02-11,1010,10118,West,2,204.63,0.25,306.94,220.0,86.94
3145,2023-11-21,1008,10150,East,7,114.78,0.0,803.46,420.0,383.46
3146,2023-09-21,1003,10036,South,2,1151.85,0.0,2303.7,1640.0,663.7
3147,2023-10-25,1025,10087,South,8,61.84,0.0,494.72,200.0,294.72
3148,2023-10-17,1025,10113,East,3,60.67,0.1,163.81,75.0,88.81
3149,2023-11-29,1007,10134,Central,8,28.6,0.0,228.8,80.0,148.8
3150,2023-04-09,1025,10036,North,3,60.48,0.0,181.44,75.0,106.44
3151,2023-01-01,1001,10017,South,2,1250.87,0.05,2376.65,1800.0,576.65
3152,2023-09-04,1026,10118,West,5,77.08,0.1,346.86,175.0,171.86
3153,2023-06-12,1021,10006,East,3,22.68,0.0,68.04,21.0,47.04
3154,2023-03-14,1005,10135,East,2,498.05,0.2,796.88,560.0,236.88
3155,2023-04-10,1014,10061,South,3,458.19,0.0,1374.57,840.0,534.57
3156,2023-06-05,1020,10076,Central,6,28.2,0.05,160.74,60.0,100.74
3157,2023-02-15,1008,10075,Central,4,118.85,0.05,451.63,240.0,211.63
3158,2023-02-07,1008,10065,Central,1,116.18,0.05,110.37,60.0,50.37
3159,2023-12-12,1015,10002,South,5,146.58,0.05,696.26,400.0,296.26
3160,2023-05-29,1004,10022,West,2,775.09,0.05,1472.67,1000.0,472.67
3161,2023-12-27,1003,10053,Central,1,1194.51,0.1,1075.06,820.0,255.06
3162,2023-12-23,1006,10036,South,1,979.75,0.1,881.78,650.0,231.78
3163,2023-03-23,1018,10123,South,1,68.58,0.2,54.86,30.0,24.86
3164,2023-10-18,1009,10149,West,4,87.73,0.2,280.74,160.0,120.74
3165,2023-09-05,1012,10031,North,2,261.83,0.05,497.48,300.0,197.48
3166,2023-10-10,1005,10110,West,1,537.01,0.1,483.31,280.0,203.31
3167,2023-03-02,1005,10076,Central,2,541.44,0.0,1082.88,560.0,522.88
3168,2023-04-11,1016,10116,East,6,128.34,0.05,731.54,420.0,311.54
3169,2023-02-19,1003,10115,Central,3,1166.11,0.0,3498.33,2460.0,1038.33
3170,2023-09-07,1016,10123,East,3,132.92,0.0,398.76,210.0,188.76
3171,2023-12-28,1009,10145,East,4,92.49,0.15,314.47,160.0,154.47
3172,2023-10-04,1016,10088,Central,1,131.66,0.05,125.08,70.0,55.08
3173,2023-10-17,1009,10139,West,6,92.09,0.0,552.54,240.0,312.54
3174,2023-12-28,1021,10067,North,1,24.33,0.05,23.11,7.0,16.11
3175,2023-10-06,1002,10008,Central,1,981.67,0.0,981.67,700.0,281.67
3176,2023-01-28,1023,10053,East,2,40.35,0.1,72.63,36.0,36.63
3177,2023-12-01,1006,10104,South,1,1004.7,0.0,1004.7,650.0,354.7
3178,2023-06-16,1001,10005,Central,1,1314.06,0.05,1248.36,900.0,348.36
3179,2023-01-03,1013,10125,West,4,383.41,0.1,1380.28,1000.0,380.28
3180,2023-08-01,1005,10122,South,2,488.27,0.05,927.71,560.0,367.71
3181,2023-12-17,1011,10035,Central,1,197.02,0.0,197.02,110.0,87.02
3182,2023-05-09,1020,10130,Central,3,29.5,0.1,79.65,30.0,49.65
3183,2023-07-27,1020,10117,North,4,30.61,0.1,110.2,40.0,70.2
3184,2023-04-05,1014,10052,East,6,460.2,0.0,2761.2,1680.0,1081.2
3185,2023-02-08,1026,10139,West,1,78.69,0.0,78.69,35.0,43.69
3186,2023-02-21,1011,10078,East,5,193.41,0.05,918.7,550.0,368.7
3187,2023-10-23,1001,10067,East,4,1349.66,0.0,5398.64,3600.0,1798.64
3188,2023-12-01,1021,10087,Central,3,24.27,0.0,72.81,21.0,51.81
3189,2023-03-23,1005,10148,East,2,451.87,0.05,858.55,560.0,298.55
3190,2023-05-20,1004,10099,North,2,825.24,0.05,1567.96,1000.0,567.96
3191,2023-04-14,1002,10078,Central,1,1011.76,0.1,910.58,700.0,210.58
3192,2023-01-19,1008,10098,South,4,111.51,0.2,356.83,240.0,116.83
3193,2023-08-18,1008,10111,North,4,121.41,0.1,437.08,240.0,197.08
3194,2023-10-13,1007,10030,South,1,29.12,0.0,29.12,10.0,19.12
3195,2023-09-25,1014,10080,Central,2,431.97,0.0,863.94,560.0,303.94
3196,2023-06-24,1018,10104,Central,6,73.33,0.0,439.98,180.0,259.98
3197,2023-08-19,1024,10029,North,3,49.72,0.05,141.7,60.0,81.7
3198,2023-03-01,1003,10113,North,3,1135.05,0.05,3234.89,2460.0,774.89
3199,2023-03-28,1004,10002,Central,7,781.44,0.25,4102.56,3500.0,602.56
3200,2023-12-16,1014,10003,North,1,447.1,0.0,447.1,280.0,167.1
3201,2023-11-03,1003,10059,East,3,1146.26,0.0,3438.78,2460.0,978.78
3202,2023-12-14,1009,10093,South,5,90.67,0.05,430.68,200.0,230.68
3203,2023-12-13,1015,10018,North,2,148.15,0.0,296.3,160.0,136.3
3204,2023-09-25,1019,10063,West,2,18.79,0.0,37.58,10.0,27.58
3205,2023-12-15,1005,10028,North,6,502.11,0.0,3012.66,1680.0,1332.66
3206,2023-07-04,1016,10133,South,1,127.5,0.0,127.5,70.0,57.5
3207,2023-01-03,1015,10111,West,1,148.7,0.0,148.7,80.0,68.7
3208,2023-02-10,1022,10142,South,2,14.6,0.05,27.74,8.0,19.74
3209,2023-03-08,1007,10056,Central,5,28.62,0.1,128.79,50.0,78.79
3210,2023-03-01,1018,10088,East,2,68.74,0.15,116.86,60.0,56.86
3211,2023-06-12,1018,10054,North,2,67.42,0.0,134.84,60.0,74.84
3212,2023-10-14,1006,10060,West,2,1032.12,0.0,2064.24,1300.0,764.24
3213,2023-11-11,1015,10083,West,2,141.45,0.1,254.61,160.0,94.61
3214,2023-09-01,1016,10141,East,4,125.79,0.25,377.37,280.0,97.37
3215,2023-03-25,1007,10131,Central,6,29.62,0.1,159.95,60.0,99.95
3216,2023-10-30,1010,10041,West,2,198.1,0.05,376.39,220.0,156.39
3217,2023-06-13,1010,10047,West,4,204.27,0.15,694.52,440.0,254.52
3218,2023-01-09,1019,10074,West,4,18.89,0.1,68.0,20.0,48.0
3219,2023-05-17,1001,10114,South,4,1272.81,0.0,5091.24,3600.0,1491.24
3220,2023-06-05,1012,10053,Central,3,258.05,0.0,774.15,450.0,324.15
3221,2023-05-15,1005,10010,West,1,479.66,0.2,383.73,280.0,103.73
3222,2023-11-16,1015,10024,West,4,145.31,0.15,494.05,320.0,174.05
3223,2023-11-02,1016,10060,North,3,132.53,0.05,377.71,210.0,167.71
3224,2023-10-12,1012,10135,West,3,256.99,0.05,732.42,450.0,282.42
3225,2023-03-21,1013,10105,North,2,398.64,0.0,797.28,500.0,297.28
3226,2023-11-15,1007,10038,South,1,29.11,0.1,26.2,10.0,16.2
3227,2023-10-06,1007,10089,East,1,27.64,0.0,27.64,10.0,17.64
3228,2023-04-14,1018,10120,Central,1,65.77,0.0,65.77,30.0,35.77
3229,2023-09-25,1003,10042,North,1,1163.16,0.0,1163.16,820.0,343.16
3230,2023-07-25,1019,10113,Central,1,18.77,0.05,17.83,5.0,12.83
3231,2023-07-11,1016,10097,East,1,128.15,0.2,102.52,70.0,32.52
3232,2023-03-09,1023,10101,East,2,39.72,0.15,67.52,36.0,31.52
3233,2023-08-05,1006,10020,Central,8,970.99,0.0,7767.92,5200.0,2567.92
3234,2023-03-03,1012,10017,East,3,254.6,0.0,763.8,450.0,313.8
3235,2023-04-02,1001,10069,North,2,1285.26,0.0,2570.52,1800.0,770.52
3236,2023-03-18,1024,10061,North,4,49.49,0.0,197.96,80.0,117.96
3237,2023-12-21,1016,10047,South,2,127.61,0.05,242.46,140.0,102.46
3238,2023-05-19,1015,10140,Central,1,146.17,0.05,138.86,80.0,58.86
3239,2023-06-13,1018,10037,South,3,72.51,0.0,217.53,90.0,127.53
3240,2023-06-02,1007,10055,North,2,29.03,0.25,43.54,20.0,23.54
3241,2023-12-08,1014,10008,North,3,457.82,0.1,1236.11,840.0,396.11
3242,2023-08-22,1020,10004,East,1,27.43,0.0,27.43,10.0,17.43
3243,2023-12-13,1002,10049,South,3,960.39,0.1,2593.05,2100.0,493.05
3244,2023-05-25,1025,10109,South,1,60.04,0.0,60.04,25.0,35.04
3245,2023-03-10,1023,10090,East,2,38.72,0.05,73.57,36.0,37.57
3246,2023-08-19,1025,10104,South,4,58.32,0.05,221.62,100.0,121.62
3247,2023-06-10,1020,10113,North,1,28.17,0.0,28.17,10.0,18.17
3248,2023-11-14,1007,10088,East,2,29.85,0.05,56.72,20.0,36.72
3249,2023-12-04,1014,10068,West,1,457.81,0.2,366.25,280.0,86.25
3250,2023-07-21,1003,10055,East,4,1147.75,0.1,4131.9,3280.0,851.9
3251,2023-12-25,1019,10006,Central,3,19.14,0.05,54.55,15.0,39.55
3252,2023-08-18,1004,10049,North,5,791.69,0.1,3562.61,2500.0,1062.61
3253,2023-05-14,1022,10075,North,3,13.71,0.1,37.02,12.0,25.02
3254,2023-07-26,1006,10035,North,8,983.45,0.15,6687.46,5200.0,1487.46
3255,2023-01-26,1004,10022,North,1,817.32,0.0,817.32,500.0,317.32
3256,2023-11-14,1002,10089,West,4,987.17,0.0,3948.68,2800.0,1148.68
3257,2023-03-04,1017,10073,West,2,59.1,0.1,106.38,50.0,56.38
3258,2023-05-28,1005,10150,West,2,492.57,0.25,738.86,560.0,178.86
3259,2023-08-23,1005,10123,South,4,513.07,0.05,1949.67,1120.0,829.67
3260,2023-01-30,1004,10118,West,7,783.42,0.2,4387.15,3500.0,887.15
3261,2023-02-20,1007,10075,North,4,30.33,0.05,115.25,40.0,75.25
3262,2023-10-12,1024,10099,Central,2,48.16,0.0,96.32,40.0,56.32
3263,2023-02-16,1011,10133,South,3,195.58,0.15,498.73,330.0,168.73
3264,2023-07-23,1006,10086,North,1,1059.04,0.1,953.14,650.0,303.14
3265,2023-06-07,1004,10039,North,3,773.44,0.05,2204.3,1500.0,704.3
3266,2023-04-28,1001,10106,East,2,1297.54,0.1,2335.57,1800.0,535.57
3267,2023-04-12,1009,10018,West,1,91.7,0.0,91.7,40.0,51.7
3268,2023-11-03,1003,10076,East,1,1096.75,0.05,1041.91,820.0,221.91
3269,2023-12-21,1001,10129,South,6,1309.06,0.0,7854.36,5400.0,2454.36
3270,2023-03-22,1003,10128,North,1,1096.9,0.05,1042.06,820.0,222.06
3271,2023-12-22,1008,10117,North,2,119.13,0.05,226.35,120.0,106.35
3272,2023-09-03,1018,10088,Central,1,73.21,0.0,73.21,30.0,43.21
3273,2023-09-22,1002,10053,West,3,928.54,0.0,2785.62,2100.0,685.62
3274,2023-10-17,1016,10038,North,1,128.71,0.0,128.71,70.0,58.71
3275,2023-10-15,1015,10075,North,4,146.97,0.05,558.49,320.0,238.49
3276,2023-11-19,1022,10085,East,1,13.58,0.0,13.58,4.0,9.58
3277,2023-07-25,1005,10048,South,1,476.1,0.05,452.3,280.0,172.3
3278,2023-08-11,1020,10037,North,1,29.96,0.05,28.46,10.0,18.46
3279,2023-06-02,1022,10116,East,2,14.08,0.0,28.16,8.0,20.16
3280,2023-03-06,1026,10081,East,3,74.59,0.1,201.39,105.0,96.39
3281,2023-10-01,1020,10073,East,1,28.18,0.1,25.36,10.0,15.36
3282,2023-01-23,1003,10121,West,4,1131.07,0.05,4298.07,3280.0,1018.07
3283,2023-05-16,1025,10146,South,2,56.22,0.0,112.44,50.0,62.44
3284,2023-03-01,1020,10110,West,1,29.08,0.05,27.63,10.0,17.63
3285,2023-04-12,1005,10118,West,1,502.82,0.05,477.68,280.0,197.68
3286,2023-09-21,1004,10041,West,3,804.77,0.1,2172.88,1500.0,672.88
3287,2023-09-17,1024,10130,Central,2,51.97,0.0,103.94,40.0,63.94
3288,2023-07-05,1004,10110,South,3,776.45,0.1,2096.42,1500.0,596.42
3289,2023-02-27,1019,10085,West,5,18.73,0.2,74.92,25.0,49.92
3290,2023-07-09,1009,10019,North,1,87.59,0.15,74.45,40.0,34.45
3291,2023-06-12,1018,10079,South,2,70.77,0.15,120.31,60.0,60.31
3292,2023-10-20,1003,10097,West,2,1175.71,0.0,2351.42,1640.0,711.42
3293,2023-08-28,1018,10030,Central,2,66.66,0.05,126.65,60.0,66.65
3294,2023-07-27,1012,10048,North,2,270.23,0.0,540.46,300.0,240.46
3295,2023-07-26,1023,10118,West,3,37.94,0.05,108.13,54.0,54.13
3296,2023-12-24,1005,10093,South,3,511.78,0.1,1381.81,840.0,541.81
3297,2023-11-01,1003,10036,East,4,1177.38,0.1,4238.57,3280.0,958.57
3298,2023-07-29,1005,10130,Central,1,504.96,0.25,378.72,280.0,98.72
3299,2023-07-23,1002,10127,Central,2,989.13,0.2,1582.61,1400.0,182.61
3300,2023-01-19,1026,10021,East,4,78.26,0.0,313.04,140.0,173.04
3301,2023-12-18,1003,10010,Central,2,1166.6,0.15,1983.22,1640.0,343.22
3302,2023-06-01,1005,10105,East,4,506.88,0.15,1723.39,1120.0,603.39
3303,2023-05-08,1020,10012,South,3,29.62,0.1,79.97,30.0,49.97
3304,2023-12-31,1006,10103,Central,2,1020.28,0.0,2040.56,1300.0,740.56
3305,2023-10-20,1005,10081,South,1,504.13,0.0,504.13,280.0,224.13
3306,2023-02-02,1016,10114,Central,3,134.47,0.0,403.41,210.0,193.41
3307,2023-02-10,1009,10005,Central,3,87.4,0.0,262.2,120.0,142.2
3308,2023-01-18,1021,10146,North,1,24.03,0.0,24.03,7.0,17.03
3309,2023-09-05,1015,10014,West,1,146.5,0.0,146.5,80.0,66.5
3310,2023-02-16,1007,10073,Central,1,31.13,0.05,29.57,10.0,19.57
3311,2023-12-16,1014,10122,South,3,459.3,0.05,1309.01,840.0,469.01
3312,2023-12-17,1022,10021,East,1,14.43,0.0,14.43,4.0,10.43
3313,2023-08-16,1009,10113,Central,5,90.19,0.15,383.31,200.0,183.31
3314,2023-09-12,1018,10105,West,7,68.88,0.0,482.16,210.0,272.16
3315,2023-05-22,1010,10132,South,7,214.94,0.0,1504.58,770.0,734.58
3316,2023-02-11,1013,10082,South,1,413.55,0.05,392.87,250.0,142.87
3317,2023-10-26,1018,10047,North,3,68.34,0.05,194.77,90.0,104.77
3318,2023-03-04,1002,10122,Central,6,990.85,0.0,5945.1,4200.0,1745.1
3319,2023-02-24,1011,10024,Central,4,200.33,0.1,721.19,440.0,281.19
3320,2023-05-29,1003,10119,West,2,1131.34,0.0,2262.68,1640.0,622.68
3321,2023-01-09,1018,10025,East,5,68.28,0.0,341.4,150.0,191.4
3322,2023-07-09,1014,10110,East,3,428.53,0.05,1221.31,840.0,381.31
3323,2023-10-16,1008,10007,South,4,110.45,0.0,441.8,240.0,201.8
3324,2023-11-14,1002,10060,South,7,1058.25,0.2,5926.2,4900.0,1026.2
3325,2023-09-07,1024,10133,North,8,48.26,0.05,366.78,160.0,206.78
3326,2023-11-26,1007,10072,South,3,28.74,0.0,86.22,30.0,56.22
3327,2023-06-30,1007,10005,West,1,29.06,0.1,26.15,10.0,16.15
3328,2023-11-27,1003,10138,South,3,1174.01,0.1,3169.83,2460.0,709.83
3329,2023-08-01,1014,10090,North,3,459.45,0.0,1378.35,840.0,538.35
3330,2023-04-26,1006,10066,East,3,1029.84,0.25,2317.14,1950.0,367.14
3331,2023-12-19,1021,10133,Central,2,24.41,0.05,46.38,14.0,32.38
3332,2023-05-15,1016,10088,South,3,127.96,0.0,383.88,210.0,173.88
3333,2023-01-18,1001,10090,West,3,1348.28,0.1,3640.36,2700.0,940.36
3334,2023-05-03,1013,10103,West,7,396.86,0.15,2361.32,1750.0,611.32
3335,2023-06-17,1006,10027,South,5,1029.92,0.0,5149.6,3250.0,1899.6
3336,2023-06-12,1001,10018,West,2,1238.99,0.0,2477.98,1800.0,677.98
3337,2023-08-08,1015,10092,East,3,154.82,0.05,441.24,240.0,201.24
3338,2023-12-05,1005,10116,North,3,485.65,0.1,1311.26,840.0,471.26
3339,2023-05-22,1023,10145,East,3,37.3,0.0,111.9,54.0,57.9
3340,2023-08-06,1014,10003,South,1,431.5,0.2,345.2,280.0,65.2
3341,2023-06-08,1005,10012,East,4,502.04,0.0,2008.16,1120.0,888.16
3342,2023-11-19,1026,10148,North,4,84.42,0.1,303.91,140.0,163.91
3343,2023-03-30,1013,10027,North,3,396.65,0.15,1011.46,750.0,261.46
3344,2023-03-05,1004,10086,South,6,796.31,0.0,4777.86,3000.0,1777.86
3345,2023-07-31,1012,10071,East,8,264.97,0.05,2013.77,1200.0,813.77
3346,2023-10-04,1025,10026,East,5,57.98,0.0,289.9,125.0,164.9
3347,2023-11-12,1010,10116,North,6,198.11,0.05,1129.23,660.0,469.23
3348,2023-09-01,1010,10118,North,3,196.92,0.05,561.22,330.0,231.22
